Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV
1168453086;217.903;89.388.342;557.538.616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20
1168678034;217.953;89.388.342;557.538.616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20
1168870594;217.996;89.388.342;557.538.616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20
1169128041;218.053;89.388.341;557.538.614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20
1169353072;218.103;89.388.341;557.538.614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20
1169578096;218.153;89.388.341;557.538.614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20
1169770525;218.196;89.388.341;557.538.614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20
1170028042;218.253;89.388.341;557.538.613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19
1170253037;218.303;89.388.341;557.538.613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19
1170478047;218.353;89.388.341;557.538.613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19
1170670518;218.396;89.388.341;557.538.613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19
1170928022;218.453;89.388.339;557.538.612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19
1171153051;218.503;89.388.339;557.538.612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19
1171378089;218.553;89.388.339;557.538.612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19
1171570518;218.596;89.388.339;557.538.612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19
1171828087;218.653;8.938.834;557.538.612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17
1172053077;218.703;8.938.834;557.538.612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17
1172278044;218.753;8.938.834;557.538.612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17
1172470619;218.796;8.938.834;557.538.612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17
1172728028;218.853;8.938.834;557.538.611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19
1172953046;218.903;8.938.834;557.538.611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19
1173178091;218.953;8.938.834;557.538.611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19
1173370593;218.996;8.938.834;557.538.611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19
1173628084;219.053;8.938.834;55.753.861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18
1173853088;219.103;8.938.834;55.753.861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18
1174078056;219.153;8.938.834;55.753.861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18
1174270598;219.196;8.938.834;55.753.861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18
1174528012;219.253;8.938.834;55.753.861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18
1174753031;219.303;8.938.834;55.753.861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18
1174978092;219.353;8.938.834;55.753.861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18
1175170500;219.396;8.938.834;55.753.861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18
1175428035;219.453;89.388.337;557.538.608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19
1175653034;219.503;89.388.337;557.538.608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19
1175878045;219.553;89.388.337;557.538.608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19
1176070527;219.596;89.388.337;557.538.608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19
1176328100;219.653;89.388.337;557.538.607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19
1176553036;219.703;89.388.337;557.538.607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19
1176778054;219.753;89.388.337;557.538.607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19
1176970585;219.796;89.388.337;557.538.607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19
1177228092;219.853;8.938.834;557.538.606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19
1177453073;219.903;8.938.834;557.538.606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19
1177678047;219.953;8.938.834;557.538.606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19
1177870584;219.996;8.938.834;557.538.606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19
1178128061;220.053;89.388.344;557.538.605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19
1178353067;220.103;89.388.344;557.538.605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19
1178578033;220.153;89.388.344;557.538.605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19
1178770509;220.196;89.388.344;557.538.605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19
1179028039;220.253;89.388.348;557.538.603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19
1179253054;220.303;89.388.348;557.538.603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19
1179478048;220.353;89.388.348;557.538.603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19
1179670601;220.396;89.388.348;557.538.603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19
1179928031;220.453;89.388.353;557.538.601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20
1180153058;220.503;89.388.353;557.538.601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20
1180378050;220.553;89.388.353;557.538.601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20
1180570602;220.596;89.388.353;557.538.601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20
1180828047;220.653;89.388.356;5.575.386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20
1181053019;220.703;89.388.356;5.575.386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20
1181278055;220.753;89.388.356;5.575.386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20
1181470531;220.796;89.388.356;5.575.386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20
1181728100;220.853;89.388.357;557.538.598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20
1181953097;220.903;89.388.357;557.538.598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20
1182178041;220.953;89.388.357;557.538.598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20
1182370590;220.996;89.388.357;557.538.598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20
1182628065;221.053;89.388.358;557.538.596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20
1182853112;221.103;89.388.358;557.538.596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20
1183078040;221.153;89.388.358;557.538.596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20
1183270604;221.196;89.388.358;557.538.596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20
1183528033;221.253;89.388.358;557.538.596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20
1183753039;221.303;89.388.358;557.538.596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20
1183978002;221.353;89.388.358;557.538.596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20
1184170734;221.396;89.388.358;557.538.596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20
1184428031;221.453;89.388.357;557.538.595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20
1184653063;221.503;89.388.357;557.538.595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20
1184878082;221.553;89.388.357;557.538.595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20
1185070527;221.596;89.388.357;557.538.595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20
1185328022;221.653;89.388.356;557.538.596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20
1185553053;221.703;89.388.356;557.538.596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20
1185778024;221.753;89.388.356;557.538.596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20
1185970608;221.796;89.388.356;557.538.596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20
1186228003;221.853;89.388.355;557.538.597;20181122;100923;39.109;00:57;01:01;06:06;12;8;20
1186453056;221.903;89.388.355;557.538.597;20181122;100923;39.109;00:57;01:01;06:06;12;8;20
1186678060;221.953;89.388.355;557.538.597;20181122;100923;39.109;00:57;01:01;06:06;12;8;20
1186870583;221.996;89.388.355;557.538.597;20181122;100923;39.109;00:57;01:01;06:06;12;8;20
1187128107;222.053;89.388.354;557.538.597;20181122;100923;39.107;00:57;01:01;06:06;12;8;20
1187353024;222.103;89.388.354;557.538.597;20181122;100923;39.107;00:57;01:01;06:06;12;8;20
1187578107;222.153;89.388.354;557.538.597;20181122;100923;39.107;00:57;01:01;06:06;12;8;20
1187770517;222.196;89.388.354;557.538.597;20181122;100923;39.107;00:57;01:01;06:06;12;8;20
1188028107;222.253;89.388.354;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1188253067;222.303;89.388.354;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1188478041;222.353;89.388.354;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1188670517;222.396;89.388.354;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1188861985;222.439;89.388.353;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1189153032;222.503;89.388.353;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1189378026;222.553;89.388.353;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1189570586;222.596;89.388.353;557.538.598;20181122;100923;39.103;00:57;01:01;06:06;12;8;20
1189728760;222.631;89.388.352;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1190053045;222.703;89.388.352;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1190278072;222.753;89.388.352;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1190470470;222.796;89.388.352;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1190628755;222.831;89.388.351;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1190953073;222.903;89.388.351;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1191178029;222.953;89.388.351;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1191370622;222.996;89.388.351;557.538.597;20181122;100924;39.098;00:57;01:01;06:06;12;8;20
1191528757;223.031;89.388.351;557.538.596;20181122;100924;39.095;00:57;01:01;06:06;12;8;20
1191853080;223.103;89.388.351;557.538.596;20181122;100924;39.095;00:57;01:01;06:06;12;8;20
1192078070;223.153;89.388.351;557.538.596;20181122;100924;39.095;00:57;01:01;06:06;12;8;20
1192270584;223.196;89.388.351;557.538.596;20181122;100924;39.095;00:57;01:01;06:06;12;8;20
1192428729;223.231;89.388.352;557.538.595;20181122;100924;39.094;00:57;01:01;06:06;12;8;20
1192753059;223.303;89.388.352;557.538.595;20181122;100924;39.094;00:57;01:01;06:06;12;8;20
1192978068;223.353;89.388.352;557.538.595;20181122;100924;39.094;00:57;01:01;06:06;12;8;20
1193170493;223.396;89.388.352;557.538.595;20181122;100924;39.094;00:57;01:01;06:06;12;8;20
1193328779;223.431;89.388.354;557.538.594;20181122;100924;39.091;00:57;01:01;06:06;12;8;20
1193653066;223.503;89.388.354;557.538.594;20181122;100924;39.091;00:57;01:01;06:06;12;8;20
1193878080;223.553;89.388.354;557.538.594;20181122;100924;39.091;00:57;01:01;06:06;12;8;20
1194070581;223.596;89.388.354;557.538.594;20181122;100924;39.091;00:57;01:01;06:06;12;8;20
1194228780;223.631;89.388.355;557.538.593;20181122;100925;39.095;00:57;01:01;06:07;12;8;20
1194553067;223.703;89.388.355;557.538.593;20181122;100925;39.095;00:57;01:01;06:07;12;8;20
1194778038;223.753;89.388.355;557.538.593;20181122;100925;39.095;00:57;01:01;06:07;12;8;20
1194970577;223.796;89.388.355;557.538.593;20181122;100925;39.095;00:57;01:01;06:07;12;8;20
1195129121;223.831;89.388.357;557.538.593;20181122;100925;39.118;00:57;01:01;06:07;12;8;20
1195453002;223.903;89.388.357;557.538.593;20181122;100925;39.118;00:57;01:01;06:07;12;8;20
1195678119;223.953;89.388.357;557.538.593;20181122;100925;39.118;00:57;01:01;06:07;12;8;20
1195870595;223.996;89.388.357;557.538.593;20181122;100925;39.118;00:57;01:01;06:07;12;8;20
1196028839;224.031;89.388.357;557.538.592;20181122;100925;39.135;00:57;01:01;06:08;12;8;20
1196353090;224.103;89.388.357;557.538.592;20181122;100925;39.135;00:57;01:01;06:08;12;8;20
1196578048;224.153;89.388.357;557.538.592;20181122;100925;39.135;00:57;01:01;06:08;12;8;20
1196770489;224.196;89.388.357;557.538.592;20181122;100925;39.135;00:57;01:01;06:08;12;8;20
1196928806;224.231;89.388.359;557.538.592;20181122;100925;39.146;00:57;01:01;06:08;12;8;20
1197253038;224.303;89.388.359;557.538.592;20181122;100925;39.146;00:57;01:01;06:08;12;8;20
1197478037;224.353;89.388.359;557.538.592;20181122;100925;39.146;00:57;01:01;06:08;12;8;20
1197670519;224.396;89.388.359;557.538.592;20181122;100925;39.146;00:57;01:01;06:08;12;8;20
1197828740;224.431;89.388.361;557.538.592;20181122;100925;39.148;0,04375;01:06;06:09;12;6;18
1198153009;224.503;89.388.361;557.538.592;20181122;100925;39.148;0,04375;01:06;06:09;12;6;18
1198378105;224.553;89.388.361;557.538.592;20181122;100925;39.148;0,04375;01:06;06:09;12;6;18
1198570623;224.596;89.388.361;557.538.592;20181122;100925;39.148;0,04375;01:06;06:09;12;6;18
1198728784;224.631;89.388.362;557.538.592;20181122;100926;39.149;0,04375;01:06;06:09;12;6;18
1199053045;224.703;89.388.362;557.538.592;20181122;100926;39.149;0,04375;01:06;06:09;12;6;18
1199278072;224.753;89.388.362;557.538.592;20181122;100926;39.149;0,04375;01:06;06:09;12;6;18
1199470579;224.796;89.388.362;557.538.592;20181122;100926;39.149;0,04375;01:06;06:09;12;6;18
1199638681;224.833;89.388.362;557.538.592;20181122;100926;39.132;0,04375;01:06;06:01;12;6;18
1199953060;224.903;89.388.362;557.538.592;20181122;100926;39.132;0,04375;01:06;06:01;12;6;18
1200178046;224.953;89.388.362;557.538.592;20181122;100926;39.132;0,04375;01:06;06:01;12;6;18
1200370616;224.996;89.388.362;557.538.592;20181122;100926;39.132;0,04375;01:06;06:01;12;6;18
1200539071;225.033;89.388.362;557.538.591;20181122;100926;39.022;0,04375;01:06;06:11;12;6;18
1200853032;225.103;89.388.362;557.538.591;20181122;100926;39.022;0,04375;01:06;06:11;12;6;18
1201078090;225.153;89.388.362;557.538.591;20181122;100926;39.022;0,04375;01:06;06:11;12;6;18
1201270524;225.196;89.388.362;557.538.591;20181122;100926;39.022;0,04375;01:06;06:11;12;6;18
1201438628;225.233;89.388.365;557.538.592;20181122;100926;38.882;0,04375;01:06;06:12;12;6;18
1201753053;225.303;89.388.365;557.538.592;20181122;100926;38.882;0,04375;01:06;06:12;12;6;18
1201978075;225.353;89.388.365;557.538.592;20181122;100926;38.882;0,04375;01:06;06:12;12;6;18
1202170576;225.396;89.388.365;557.538.592;20181122;100926;38.882;0,04375;01:06;06:12;12;6;18
1202338641;225.433;89.388.363;557.538.593;20181122;100926;38.732;00:57;01:01;06:12;12;8;20
1202653090;225.503;89.388.363;557.538.593;20181122;100926;38.732;00:57;01:01;06:12;12;8;20
1202878095;225.553;89.388.363;557.538.593;20181122;100926;38.732;00:57;01:01;06:12;12;8;20
1203070478;225.596;89.388.363;557.538.593;20181122;100926;38.732;00:57;01:01;06:12;12;8;20
1203238646;225.633;89.388.361;557.538.594;20181122;100927;38.662;00:57;01:01;06:12;12;8;20
1203553072;225.703;89.388.361;557.538.594;20181122;100927;38.662;00:57;01:01;06:12;12;8;20
1203778064;225.753;89.388.361;557.538.594;20181122;100927;38.662;00:57;01:01;06:12;12;8;20
1203970580;225.796;89.388.361;557.538.594;20181122;100927;38.662;00:57;01:01;06:12;12;8;20
1204138654;225.833;89.388.359;557.538.594;20181122;100927;38.631;00:59;01:04;06:12;11;8;19
1204453066;225.903;89.388.359;557.538.594;20181122;100927;38.631;00:59;01:04;06:12;11;8;19
1204678063;225.953;89.388.359;557.538.594;20181122;100927;38.631;00:59;01:04;06:12;11;8;19
1204870580;225.996;89.388.359;557.538.594;20181122;100927;38.631;00:59;01:04;06:12;11;8;19
1205051453;226.036;89.388.349;5.575.386;20181122;100927;38.602;00:57;01:01;06:13;12;8;20
1205353038;226.103;89.388.349;5.575.386;20181122;100927;38.602;00:57;01:01;06:13;12;8;20
1205578054;226.153;89.388.349;5.575.386;20181122;100927;38.602;00:57;01:01;06:13;12;8;20
1205770533;226.196;89.388.349;5.575.386;20181122;100927;38.602;00:57;01:01;06:13;12;8;20
1205938650;226.233;89.388.327;557.538.617;20181122;100927;38.578;00:57;01:01;06:14;12;8;20
1206253022;226.303;89.388.327;557.538.617;20181122;100927;38.578;00:57;01:01;06:14;12;8;20
1206478097;226.353;89.388.327;557.538.617;20181122;100927;38.578;00:57;01:01;06:14;12;8;20
1206670623;226.396;89.388.327;557.538.617;20181122;100927;38.578;00:57;01:01;06:14;12;8;20
1206851531;226.436;89.388.327;557.538.617;20181122;100927;38.578;00:57;01:01;06:14;12;8;20
1207153043;226.503;89.388.288;557.538.651;20181122;100927;38:59:00;00:58;01:03;06:15;11;9;20
1207378080;226.553;89.388.288;557.538.651;20181122;100927;38:59:00;00:58;01:03;06:15;11;9;20
1207570613;226.596;89.388.288;557.538.651;20181122;100927;38:59:00;00:58;01:03;06:15;11;9;20
1207751442;226.636;8.938.824;557.538.695;20181122;100928;38.595;00:58;01:03;06:16;11;9;20
1208053039;226.703;8.938.824;557.538.695;20181122;100928;38.595;00:58;01:03;06:16;11;9;20
1208278093;226.753;8.938.824;557.538.695;20181122;100928;38.595;00:58;01:03;06:16;11;9;20
1208470523;226.796;8.938.824;557.538.695;20181122;100928;38.595;00:58;01:03;06:16;11;9;20
1208651450;226.836;89.388.185;557.538.747;20181122;100928;38.628;00:58;01:03;06:17;11;9;20
1208953095;226.903;89.388.185;557.538.747;20181122;100928;38.628;00:58;01:03;06:17;11;9;20
1209178067;226.953;89.388.185;557.538.747;20181122;100928;38.628;00:58;01:03;06:17;11;9;20
1209370669;226.996;89.388.185;557.538.747;20181122;100928;38.628;00:58;01:03;06:17;11;9;20
1209551433;227.036;89.388.123;557.538.806;20181122;100928;38.631;00:58;01:03;06:18;11;9;20
1209853061;227.103;89.388.123;557.538.806;20181122;100928;38.631;00:58;01:03;06:18;11;9;20
1210078107;227.153;89.388.123;557.538.806;20181122;100928;38.631;00:58;01:03;06:18;11;9;20
1210270721;227.196;89.388.123;557.538.806;20181122;100928;38.631;00:58;01:03;06:18;11;9;20
1210451452;227.236;89.388.056;557.538.874;20181122;100928;38.641;00:58;01:03;06:19;11;9;20
1210753070;227.303;89.388.056;557.538.874;20181122;100928;38.641;00:58;01:03;06:19;11;9;20
1210978088;227.353;89.388.056;557.538.874;20181122;100928;38.641;00:58;01:03;06:19;11;9;20
1211170649;227.396;89.388.056;557.538.874;20181122;100928;38.641;00:58;01:03;06:19;11;9;20
1211351449;227.436;89.387.989;55.753.895;20181122;100928;38.636;00:57;01:02;06:02;12;8;20
1211653110;227.503;89.387.989;55.753.895;20181122;100928;38.636;00:57;01:02;06:02;12;8;20
1211878107;227.553;89.387.989;55.753.895;20181122;100928;38.636;00:57;01:02;06:02;12;8;20
1212070607;227.596;89.387.989;55.753.895;20181122;100928;38.636;00:57;01:02;06:02;12;8;20
1212251530;227.636;89.387.921;557.539.034;20181122;100929;38.656;00:57;01:02;06:21;12;8;20
1212553091;227.703;89.387.921;557.539.034;20181122;100929;38.656;00:57;01:02;06:21;12;8;20
1212778079;227.753;89.387.921;557.539.034;20181122;100929;38.656;00:57;01:02;06:21;12;8;20
1212970593;227.796;89.387.921;557.539.034;20181122;100929;38.656;00:57;01:02;06:21;12;8;20
1213151431;227.836;8.938.785;557.539.126;20181122;100929;38.643;00:57;01:02;06:21;12;8;20
1213453046;227.903;8.938.785;557.539.126;20181122;100929;38.643;00:57;01:02;06:21;12;8;20
1213678072;227.953;8.938.785;557.539.126;20181122;100929;38.643;00:57;01:02;06:21;12;8;20
1213870627;227.996;8.938.785;557.539.126;20181122;100929;38.643;00:57;01:02;06:21;12;8;20
1214061861;228.038;8.938.777;557.539.223;20181122;100929;38.638;00:57;01:02;06:22;12;8;20
1214353082;228.103;8.938.777;557.539.223;20181122;100929;38.638;00:57;01:02;06:22;12;8;20
1214578017;228.153;8.938.777;557.539.223;20181122;100929;38.638;00:57;01:02;06:22;12;8;20
1214770615;228.196;8.938.777;557.539.223;20181122;100929;38.638;00:57;01:02;06:22;12;8;20
1214961889;228.239;89.387.692;55.753.932;20181122;100929;38.648;00:57;01:03;06:21;11;9;20
1215253040;228.303;89.387.692;55.753.932;20181122;100929;38.648;00:57;01:03;06:21;11;9;20
1215478000;228.353;89.387.692;55.753.932;20181122;100929;38.648;00:57;01:03;06:21;11;9;20
1215670642;228.396;89.387.692;55.753.932;20181122;100929;38.648;00:57;01:03;06:21;11;9;20
1215861839;228.439;89.387.626;557.539.406;20181122;100929;38.646;00:57;01:03;06:02;11;9;20
1216153071;228.503;89.387.626;557.539.406;20181122;100929;38.646;00:57;01:03;06:02;11;9;20
1216378145;228.553;89.387.626;557.539.406;20181122;100929;38.646;00:57;01:03;06:02;11;9;20
1216570598;228.596;89.387.626;557.539.406;20181122;100929;38.646;00:57;01:03;06:02;11;9;20
1216761896;228.639;89.387.574;557.539.479;20181122;100930;38.651;00:57;01:03;06:02;11;9;20
1217053030;228.703;89.387.574;557.539.479;20181122;100930;38.651;00:57;01:03;06:02;11;9;20
1217278064;228.753;89.387.574;557.539.479;20181122;100930;38.651;00:57;01:03;06:02;11;9;20
1217470603;228.796;89.387.574;557.539.479;20181122;100930;38.651;00:57;01:03;06:02;11;9;20
1217661776;228.838;89.387.538;557.539.538;20181122;100930;38.643;00:57;01:03;06:19;11;9;20
1217953071;228.903;89.387.538;557.539.538;20181122;100930;38.643;00:57;01:03;06:19;11;9;20
1218178070;228.953;89.387.538;557.539.538;20181122;100930;38.643;00:57;01:03;06:19;11;9;20
1218370744;228.996;89.387.538;557.539.538;20181122;100930;38.643;00:57;01:03;06:19;11;9;20
1218561858;229.039;89.387.512;557.539.589;20181122;100930;38.621;00:58;01:06;06:19;11;8;19
1218853079;229.103;89.387.512;557.539.589;20181122;100930;38.621;00:58;01:06;06:19;11;8;19
1219078022;229.153;89.387.512;557.539.589;20181122;100930;38.621;00:58;01:06;06:19;11;8;19
1219270635;229.196;89.387.512;557.539.589;20181122;100930;38.621;00:58;01:06;06:19;11;8;19
1219461889;229.239;89.387.499;557.539.631;20181122;100930;38.637;00:59;01:06;06:19;11;8;19
1219753046;229.303;89.387.499;557.539.631;20181122;100930;38.637;00:59;01:06;06:19;11;8;19
1219978044;229.353;89.387.499;557.539.631;20181122;100930;38.637;00:59;01:06;06:19;11;8;19
1220170639;229.396;89.387.499;557.539.631;20181122;100930;38.637;00:59;01:06;06:19;11;8;19
1220361871;229.439;893.875;557.539.667;20181122;100930;38.625;00:57;01:01;06:19;12;8;20
1220653021;229.503;893.875;557.539.667;20181122;100930;38.625;00:57;01:01;06:19;12;8;20
1220878038;229.553;893.875;557.539.667;20181122;100930;38.625;00:57;01:01;06:19;12;8;20
1221070587;229.596;893.875;557.539.667;20181122;100930;38.625;00:57;01:01;06:19;12;8;20
1221261883;229.639;89.387.517;557.539.698;20181122;100931;38.618;00:57;01:01;06:19;12;8;20
1221553031;229.703;89.387.517;557.539.698;20181122;100931;38.618;00:57;01:01;06:19;12;8;20
1221778116;229.753;89.387.517;557.539.698;20181122;100931;38.618;00:57;01:01;06:19;12;8;20
1221970584;229.796;89.387.517;557.539.698;20181122;100931;38.618;00:57;01:01;06:19;12;8;20
1222161896;229.839;89.387.545;557.539.723;20181122;100931;38.63;00:59;01:06;06:19;11;8;19
1222453093;229.903;89.387.545;557.539.723;20181122;100931;38.63;00:59;01:06;06:19;11;8;19
1222678103;229.953;89.387.545;557.539.723;20181122;100931;38.63;00:59;01:06;06:19;11;8;19
1222870659;229.996;89.387.545;557.539.723;20181122;100931;38.63;00:59;01:06;06:19;11;8;19
1223073819;230.041;8.938.758;557.539.744;20181122;100931;38.615;00:59;01:06;06:19;11;8;19
1223353097;230.103;8.938.758;557.539.744;20181122;100931;38.615;00:59;01:06;06:19;11;8;19
1223578037;230.153;8.938.758;557.539.744;20181122;100931;38.615;00:59;01:06;06:19;11;8;19
1223770576;230.196;8.938.758;557.539.744;20181122;100931;38.615;00:59;01:06;06:19;11;8;19
1223973837;230.241;89.387.618;557.539.762;20181122;100931;38.633;00:59;01:06;06:19;11;8;19
1224253087;230.303;89.387.618;557.539.762;20181122;100931;38.633;00:59;01:06;06:19;11;8;19
1224478091;230.353;89.387.618;557.539.762;20181122;100931;38.633;00:59;01:06;06:19;11;8;19
1224670663;230.396;89.387.618;557.539.762;20181122;100931;38.633;00:59;01:06;06:19;11;8;19
1224873843;230.441;89.387.648;55.753.978;20181122;100931;38.628;00:59;01:06;06:19;11;8;19
1225153091;230.503;89.387.648;55.753.978;20181122;100931;38.628;00:59;01:06;06:19;11;8;19
1225378110;230.553;89.387.648;55.753.978;20181122;100931;38.628;00:59;01:06;06:19;11;8;19
1225570607;230.596;89.387.648;55.753.978;20181122;100931;38.628;00:59;01:06;06:19;11;8;19
1225773842;230.641;89.387.661;557.539.796;20181122;100932;38.582;0,042361111;01:09;06:02;11;8;19
1226053095;230.703;89.387.661;557.539.796;20181122;100932;38.582;0,042361111;01:09;06:02;11;8;19
1226278034;230.753;89.387.661;557.539.796;20181122;100932;38.582;0,042361111;01:09;06:02;11;8;19
1226470619;230.796;89.387.661;557.539.796;20181122;100932;38.582;0,042361111;01:09;06:02;11;8;19
1226673819;230.841;89.387.643;557.539.816;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1226953058;230.903;89.387.643;557.539.816;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1227178083;230.953;89.387.643;557.539.816;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1227370679;230.996;89.387.643;557.539.816;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1227573819;231.041;89.387.598;55.753.984;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1227853062;231.103;89.387.598;55.753.984;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1228078039;231.153;89.387.598;55.753.984;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1228270759;231.196;89.387.598;55.753.984;20181122;100932;38.589;0,042361111;01:09;06:21;11;8;19
1228474226;231.241;89.387.541;557.539.863;20181122;100932;38.588;0,044444444;01:14;06:22;11;7;18
1228753080;231.303;89.387.541;557.539.863;20181122;100932;38.588;0,044444444;01:14;06:22;11;7;18
1228978087;231.353;89.387.541;557.539.863;20181122;100932;38.588;0,044444444;01:14;06:22;11;7;18
1229170672;231.396;89.387.541;557.539.863;20181122;100932;38.588;0,044444444;01:14;06:22;11;7;18
1229373864;231.441;8.938.748;557.539.884;20181122;100932;38.603;00:59;01:06;06:22;11;8;19
1229653076;231.503;8.938.748;557.539.884;20181122;100932;38.603;00:59;01:06;06:22;11;8;19
1229878035;231.553;8.938.748;557.539.884;20181122;100932;38.603;00:59;01:06;06:22;11;8;19
1230070637;231.596;8.938.748;557.539.884;20181122;100932;38.603;00:59;01:06;06:22;11;8;19
1230273788;231.641;89.387.421;557.539.902;20181122;100933;38.581;00:59;01:06;06:22;11;8;19
