Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV;GPS-Koord
1134253046;210.303;8.9388361;55.7538595;20181122;100911;39.707;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1134478093;210.353;8.9388361;55.7538595;20181122;100911;39.707;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1134670609;210.396;8.9388361;55.7538595;20181122;100911;39.707;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1134851505;210.436;8.9388361;55.7538595;20181122;100911;39.709;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1135153043;210.503;8.9388361;55.7538595;20181122;100911;39.709;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1135378030;210.553;8.9388361;55.7538595;20181122;100911;39.709;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1136282746;210.754;8.9388361;55.7538595;20181122;100911;39.709;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1136470521;210.796;8.9388361;55.7538595;20181122;100911;39.709;00:57;01:02;06:01;12;8;20;8.9388361,55.7538595
1136728037;210.853;8.9388359;55.7538594;20181122;100912;39.72;00:57;01:02;06:09;12;8;20;8.9388359,55.7538594
1136953035;210.903;8.9388359;55.7538594;20181122;100912;39.72;00:57;01:02;06:09;12;8;20;8.9388359,55.7538594
1137178051;210.953;8.9388359;55.7538594;20181122;100912;39.72;00:57;01:02;06:09;12;8;20;8.9388359,55.7538594
1137370615;210.996;8.9388359;55.7538594;20181122;100912;39.72;00:57;01:02;06:09;12;8;20;8.9388359,55.7538594
1137628094;211.053;8.9388358;55.7538594;20181122;100912;39.726;00:57;01:02;06:08;12;8;20;8.9388358,55.7538594
1137853057;211.103;8.9388358;55.7538594;20181122;100912;39.726;00:57;01:02;06:08;12;8;20;8.9388358,55.7538594
1138078090;211.153;8.9388358;55.7538594;20181122;100912;39.726;00:57;01:02;06:08;12;8;20;8.9388358,55.7538594
1138270461;211.196;8.9388358;55.7538594;20181122;100912;39.726;00:57;01:02;06:08;12;8;20;8.9388358,55.7538594
1138528039;211.253;8.9388358;55.7538593;20181122;100912;39.727;00:57;01:02;06:08;12;8;20;8.9388358,55.7538593
1138753081;211.303;8.9388358;55.7538593;20181122;100912;39.727;00:57;01:02;06:08;12;8;20;8.9388358,55.7538593
1138978110;211.353;8.9388358;55.7538593;20181122;100912;39.727;00:57;01:02;06:08;12;8;20;8.9388358,55.7538593
1139170637;211.396;8.9388358;55.7538593;20181122;100912;39.727;00:57;01:02;06:08;12;8;20;8.9388358,55.7538593
1139428078;211.453;8.9388359;55.7538594;20181122;100912;39.731;00:58;01:03;06:07;12;7;19;8.9388359,55.7538594
1139653038;211.503;8.9388359;55.7538594;20181122;100912;39.731;00:58;01:03;06:07;12;7;19;8.9388359,55.7538594
1139878110;211.553;8.9388359;55.7538594;20181122;100912;39.731;00:58;01:03;06:07;12;7;19;8.9388359,55.7538594
1140070600;211.596;8.9388359;55.7538594;20181122;100912;39.731;00:58;01:03;06:07;12;7;19;8.9388359,55.7538594
1140328104;211.653;8.9388362;55.7538594;20181122;100913;39.732;00:57;01:02;06:07;12;8;20;8.9388362,55.7538594
1140553056;211.703;8.9388362;55.7538594;20181122;100913;39.732;00:57;01:02;06:07;12;8;20;8.9388362,55.7538594
1140778049;211.753;8.9388362;55.7538594;20181122;100913;39.732;00:57;01:02;06:07;12;8;20;8.9388362,55.7538594
1140970594;211.796;8.9388362;55.7538594;20181122;100913;39.732;00:57;01:02;06:07;12;8;20;8.9388362,55.7538594
1141228023;211.853;8.9388364;55.7538595;20181122;100913;39.739;00:58;01:04;06:08;12;7;19;8.9388364,55.7538595
1141453042;211.903;8.9388364;55.7538595;20181122;100913;39.739;00:58;01:04;06:08;12;7;19;8.9388364,55.7538595
1141678005;211.953;8.9388364;55.7538595;20181122;100913;39.739;00:58;01:04;06:08;12;7;19;8.9388364,55.7538595
1141870487;211.996;8.9388364;55.7538595;20181122;100913;39.739;00:58;01:04;06:08;12;7;19;8.9388364,55.7538595
1142128032;212.053;8.9388367;55.7538596;20181122;100913;39.753;00:58;01:04;06:08;12;7;19;8.9388367,55.7538596
1142353073;212.103;8.9388367;55.7538596;20181122;100913;39.753;00:58;01:04;06:08;12;7;19;8.9388367,55.7538596
1142578052;212.153;8.9388367;55.7538596;20181122;100913;39.753;00:58;01:04;06:08;12;7;19;8.9388367,55.7538596
1142770470;212.196;8.9388367;55.7538596;20181122;100913;39.753;00:58;01:04;06:08;12;7;19;8.9388367,55.7538596
1143028106;212.253;8.938837;55.7538597;20181122;100913;39.772;00:57;01:02;06:08;12;8;20;8.938837,55.7538597
1143253043;212.303;8.938837;55.7538597;20181122;100913;39.772;00:57;01:02;06:08;12;8;20;8.938837,55.7538597
1143478132;212.353;8.938837;55.7538597;20181122;100913;39.772;00:57;01:02;06:08;12;8;20;8.938837,55.7538597
1143670524;212.396;8.938837;55.7538597;20181122;100913;39.772;00:57;01:02;06:08;12;8;20;8.938837,55.7538597
1143928056;212.453;8.9388372;55.7538599;20181122;100913;39.787;00:57;01:02;06:08;12;8;20;8.9388372,55.7538599
1144153030;212.503;8.9388372;55.7538599;20181122;100913;39.787;00:57;01:02;06:08;12;8;20;8.9388372,55.7538599
1144378097;212.553;8.9388372;55.7538599;20181122;100913;39.787;00:57;01:02;06:08;12;8;20;8.9388372,55.7538599
1144570593;212.596;8.9388372;55.7538599;20181122;100913;39.787;00:57;01:02;06:08;12;8;20;8.9388372,55.7538599
1144828077;212.653;8.9388374;55.75386;20181122;100914;39.786;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1145053047;212.703;8.9388374;55.75386;20181122;100914;39.786;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1145278132;212.753;8.9388374;55.75386;20181122;100914;39.786;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1145470503;212.796;8.9388374;55.75386;20181122;100914;39.786;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1145728074;212.853;8.9388374;55.75386;20181122;100914;39.796;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1145953077;212.903;8.9388374;55.75386;20181122;100914;39.796;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1146178033;212.953;8.9388374;55.75386;20181122;100914;39.796;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1146370527;212.996;8.9388374;55.75386;20181122;100914;39.796;00:57;01:02;06:08;12;8;20;8.9388374,55.75386
1146628092;213.053;8.9388374;55.7538601;20181122;100914;39.806;00:57;01:02;06:09;12;8;20;8.9388374,55.7538601
1146853067;213.103;8.9388374;55.7538601;20181122;100914;39.806;00:57;01:02;06:09;12;8;20;8.9388374,55.7538601
1147078036;213.153;8.9388374;55.7538601;20181122;100914;39.806;00:57;01:02;06:09;12;8;20;8.9388374,55.7538601
1147270488;213.196;8.9388374;55.7538601;20181122;100914;39.806;00:57;01:02;06:09;12;8;20;8.9388374,55.7538601
1147528051;213.253;8.9388374;55.7538603;20181122;100914;39.818;0,042361111;01:06;06:09;12;6;18;8.9388374,55.7538603
1147753065;213.303;8.9388374;55.7538603;20181122;100914;39.818;0,042361111;01:06;06:09;12;6;18;8.9388374,55.7538603
1147978061;213.353;8.9388374;55.7538603;20181122;100914;39.818;0,042361111;01:06;06:09;12;6;18;8.9388374,55.7538603
1148170580;213.396;8.9388374;55.7538603;20181122;100914;39.818;0,042361111;01:06;06:09;12;6;18;8.9388374,55.7538603
1148428074;213.453;8.9388373;55.7538604;20181122;100914;39.826;0,042361111;01:06;06:11;12;6;18;8.9388373,55.7538604
1148653061;213.503;8.9388373;55.7538604;20181122;100914;39.826;0,042361111;01:06;06:11;12;6;18;8.9388373,55.7538604
1148878013;213.553;8.9388373;55.7538604;20181122;100914;39.826;0,042361111;01:06;06:11;12;6;18;8.9388373,55.7538604
1149070609;213.596;8.9388373;55.7538604;20181122;100914;39.826;0,042361111;01:06;06:11;12;6;18;8.9388373,55.7538604
1149328053;213.653;8.9388372;55.7538605;20181122;100915;39.837;0,042361111;01:06;06:11;12;6;18;8.9388372,55.7538605
1149553041;213.703;8.9388372;55.7538605;20181122;100915;39.837;0,042361111;01:06;06:11;12;6;18;8.9388372,55.7538605
1149778113;213.753;8.9388372;55.7538605;20181122;100915;39.837;0,042361111;01:06;06:11;12;6;18;8.9388372,55.7538605
1149970520;213.796;8.9388372;55.7538605;20181122;100915;39.837;0,042361111;01:06;06:11;12;6;18;8.9388372,55.7538605
1150228093;213.853;8.938837;55.7538607;20181122;100915;39.833;0,042361111;01:06;06:12;12;6;18;8.938837,55.7538607
1150453074;213.903;8.938837;55.7538607;20181122;100915;39.833;0,042361111;01:06;06:12;12;6;18;8.938837,55.7538607
1150678016;213.953;8.938837;55.7538607;20181122;100915;39.833;0,042361111;01:06;06:12;12;6;18;8.938837,55.7538607
1150870652;213.996;8.938837;55.7538607;20181122;100915;39.833;0,042361111;01:06;06:12;12;6;18;8.938837,55.7538607
1151128033;214.053;8.9388368;55.7538608;20181122;100915;39.829;0,042361111;01:06;06:12;12;6;18;8.9388368,55.7538608
1151353065;214.103;8.9388368;55.7538608;20181122;100915;39.829;0,042361111;01:06;06:12;12;6;18;8.9388368,55.7538608
1151578060;214.153;8.9388368;55.7538608;20181122;100915;39.829;0,042361111;01:06;06:12;12;6;18;8.9388368,55.7538608
1151770576;214.196;8.9388368;55.7538608;20181122;100915;39.829;0,042361111;01:06;06:12;12;6;18;8.9388368,55.7538608
1152028064;214.253;8.9388367;55.7538609;20181122;100915;39.825;0,042361111;01:06;06:12;12;6;18;8.9388367,55.7538609
1152253050;214.303;8.9388367;55.7538609;20181122;100915;39.825;0,042361111;01:06;06:12;12;6;18;8.9388367,55.7538609
1152478079;214.353;8.9388367;55.7538609;20181122;100915;39.825;0,042361111;01:06;06:12;12;6;18;8.9388367,55.7538609
1152670481;214.396;8.9388367;55.7538609;20181122;100915;39.825;0,042361111;01:06;06:12;12;6;18;8.9388367,55.7538609
1152928069;214.453;8.9388365;55.753861;20181122;100915;39.831;00:57;01:02;06:12;12;8;20;8.9388365,55.753861
1153153046;214.503;8.9388365;55.753861;20181122;100915;39.831;00:57;01:02;06:12;12;8;20;8.9388365,55.753861
1153378140;214.553;8.9388365;55.753861;20181122;100915;39.831;00:57;01:02;06:12;12;8;20;8.9388365,55.753861
1153570608;214.596;8.9388365;55.753861;20181122;100915;39.831;00:57;01:02;06:12;12;8;20;8.9388365,55.753861
1153828096;214.653;8.9388363;55.7538611;20181122;100916;39.843;00:57;01:02;06:12;12;8;20;8.9388363,55.7538611
1154053061;214.703;8.9388363;55.7538611;20181122;100916;39.843;00:57;01:02;06:12;12;8;20;8.9388363,55.7538611
1154278077;214.753;8.9388363;55.7538611;20181122;100916;39.843;00:57;01:02;06:12;12;8;20;8.9388363,55.7538611
1154470517;214.796;8.9388363;55.7538611;20181122;100916;39.843;00:57;01:02;06:12;12;8;20;8.9388363,55.7538611
1154728014;214.853;8.9388358;55.7538612;20181122;100916;39.846;00:57;01:02;06:12;12;8;20;8.9388358,55.7538612
1154953057;214.903;8.9388358;55.7538612;20181122;100916;39.846;00:57;01:02;06:12;12;8;20;8.9388358,55.7538612
1155178054;214.953;8.9388358;55.7538612;20181122;100916;39.846;00:57;01:02;06:12;12;8;20;8.9388358,55.7538612
1155370589;214.996;8.9388358;55.7538612;20181122;100916;39.846;00:57;01:02;06:12;12;8;20;8.9388358,55.7538612
1155628107;215.053;8.9388353;55.7538613;20181122;100916;39.854;00:59;01:06;06:12;11;8;19;8.9388353,55.7538613
1155853040;215.103;8.9388353;55.7538613;20181122;100916;39.854;00:59;01:06;06:12;11;8;19;8.9388353,55.7538613
1156078018;215.153;8.9388353;55.7538613;20181122;100916;39.854;00:59;01:06;06:12;11;8;19;8.9388353,55.7538613
1156982757;215.354;8.9388353;55.7538613;20181122;100916;39.854;00:59;01:06;06:12;11;8;19;8.9388353,55.7538613
1157170587;215.396;8.9388353;55.7538613;20181122;100916;39.854;00:59;01:06;06:12;11;8;19;8.9388353,55.7538613
1157428040;215.453;8.9388343;55.7538614;20181122;100916;39.852;00:59;01:06;06:11;11;8;19;8.9388343,55.7538614
1157653072;215.503;8.9388343;55.7538614;20181122;100916;39.852;00:59;01:06;06:11;11;8;19;8.9388343,55.7538614
1157878046;215.553;8.9388343;55.7538614;20181122;100916;39.852;00:59;01:06;06:11;11;8;19;8.9388343,55.7538614
1158070464;215.596;8.9388343;55.7538614;20181122;100916;39.852;00:59;01:06;06:11;11;8;19;8.9388343,55.7538614
1158328114;215.653;8.9388341;55.7538615;20181122;100917;39.84;00:59;01:06;06:11;11;8;19;8.9388341,55.7538615
1158553115;215.703;8.9388341;55.7538615;20181122;100917;39.84;00:59;01:06;06:11;11;8;19;8.9388341,55.7538615
1158778135;215.753;8.9388341;55.7538615;20181122;100917;39.84;00:59;01:06;06:11;11;8;19;8.9388341,55.7538615
1158970524;215.796;8.9388341;55.7538615;20181122;100917;39.84;00:59;01:06;06:11;11;8;19;8.9388341,55.7538615
1159228074;215.853;8.938834;55.7538616;20181122;100917;39.825;00:59;01:06;06:01;11;8;19;8.938834,55.7538616
1159453060;215.903;8.938834;55.7538616;20181122;100917;39.825;00:59;01:06;06:01;11;8;19;8.938834,55.7538616
1159678082;215.953;8.938834;55.7538616;20181122;100917;39.825;00:59;01:06;06:01;11;8;19;8.938834,55.7538616
1159870583;215.996;8.938834;55.7538616;20181122;100917;39.825;00:59;01:06;06:01;11;8;19;8.938834,55.7538616
1160128051;216.053;8.938834;55.7538617;20181122;100917;39.824;00:59;01:06;06:01;11;8;19;8.938834,55.7538617
1160353062;216.103;8.938834;55.7538617;20181122;100917;39.824;00:59;01:06;06:01;11;8;19;8.938834,55.7538617
1160578021;216.153;8.938834;55.7538617;20181122;100917;39.824;00:59;01:06;06:01;11;8;19;8.938834,55.7538617
1160770665;216.196;8.938834;55.7538617;20181122;100917;39.824;00:59;01:06;06:01;11;8;19;8.938834,55.7538617
1161028059;216.253;8.9388341;55.7538617;20181122;100917;39.819;00:57;01:02;06:01;12;8;20;8.9388341,55.7538617
1161253091;216.303;8.9388341;55.7538617;20181122;100917;39.819;00:57;01:02;06:01;12;8;20;8.9388341,55.7538617
1161478079;216.353;8.9388341;55.7538617;20181122;100917;39.819;00:57;01:02;06:01;12;8;20;8.9388341,55.7538617
1161670592;216.396;8.9388341;55.7538617;20181122;100917;39.819;00:57;01:02;06:01;12;8;20;8.9388341,55.7538617
1161851536;216.436;8.9388342;55.7538618;20181122;100917;39.818;00:57;01:02;06:01;12;8;20;8.9388342,55.7538618
1162153035;216.503;8.9388342;55.7538618;20181122;100917;39.818;00:57;01:02;06:01;12;8;20;8.9388342,55.7538618
1162378084;216.553;8.9388342;55.7538618;20181122;100917;39.818;00:57;01:02;06:01;12;8;20;8.9388342,55.7538618
1162570607;216.596;8.9388342;55.7538618;20181122;100917;39.818;00:57;01:02;06:01;12;8;20;8.9388342,55.7538618
1162828095;216.653;8.9388343;55.7538618;20181122;100918;39.833;00:57;01:02;06:01;12;8;20;8.9388343,55.7538618
1163053084;216.703;8.9388343;55.7538618;20181122;100918;39.833;00:57;01:02;06:01;12;8;20;8.9388343,55.7538618
1163278057;216.753;8.9388343;55.7538618;20181122;100918;39.833;00:57;01:02;06:01;12;8;20;8.9388343,55.7538618
1163470601;216.796;8.9388343;55.7538618;20181122;100918;39.833;00:57;01:02;06:01;12;8;20;8.9388343,55.7538618
1163728077;216.853;8.9388344;55.7538618;20181122;100918;39.845;00:57;01:02;06:01;12;8;20;8.9388344,55.7538618
1163953048;216.903;8.9388344;55.7538618;20181122;100918;39.845;00:57;01:02;06:01;12;8;20;8.9388344,55.7538618
1164178108;216.953;8.9388344;55.7538618;20181122;100918;39.845;00:57;01:02;06:01;12;8;20;8.9388344,55.7538618
1164370605;216.996;8.9388344;55.7538618;20181122;100918;39.845;00:57;01:02;06:01;12;8;20;8.9388344,55.7538618
1164628016;217.053;8.9388345;55.7538618;20181122;100918;39.854;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1164853040;217.103;8.9388345;55.7538618;20181122;100918;39.854;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1165078026;217.153;8.9388345;55.7538618;20181122;100918;39.854;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1165270597;217.196;8.9388345;55.7538618;20181122;100918;39.854;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1165527987;217.253;8.9388345;55.7538618;20181122;100918;39.862;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1165753063;217.303;8.9388345;55.7538618;20181122;100918;39.862;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1165978012;217.353;8.9388345;55.7538618;20181122;100918;39.862;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1166170590;217.396;8.9388345;55.7538618;20181122;100918;39.862;00:57;01:02;06:09;12;8;20;8.9388345,55.7538618
1166428093;217.453;8.9388344;55.7538617;20181122;100918;39.868;00:57;01:02;06:09;12;8;20;8.9388344,55.7538617
1166653022;217.503;8.9388344;55.7538617;20181122;100918;39.868;00:57;01:02;06:09;12;8;20;8.9388344,55.7538617
1166878037;217.553;8.9388344;55.7538617;20181122;100918;39.868;00:57;01:02;06:09;12;8;20;8.9388344,55.7538617
1167070614;217.596;8.9388344;55.7538617;20181122;100918;39.868;00:57;01:02;06:09;12;8;20;8.9388344,55.7538617
1167328016;217.653;8.9388343;55.7538617;20181122;100919;39.882;00:57;01:02;06:09;12;8;20;8.9388343,55.7538617
1167553047;217.703;8.9388343;55.7538617;20181122;100919;39.882;00:57;01:02;06:09;12;8;20;8.9388343,55.7538617
1167778056;217.753;8.9388343;55.7538617;20181122;100919;39.882;00:57;01:02;06:09;12;8;20;8.9388343,55.7538617
1167970578;217.796;8.9388343;55.7538617;20181122;100919;39.882;00:57;01:02;06:09;12;8;20;8.9388343,55.7538617
1168228079;217.853;8.9388342;55.7538616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20;8.9388342,55.7538616
1168453086;217.903;8.9388342;55.7538616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20;8.9388342,55.7538616
1168678034;217.953;8.9388342;55.7538616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20;8.9388342,55.7538616
1168870594;217.996;8.9388342;55.7538616;20181122;100919;39.888;00:57;01:02;06:09;12;8;20;8.9388342,55.7538616
1169128041;218.053;8.9388341;55.7538614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20;8.9388341,55.7538614
1169353072;218.103;8.9388341;55.7538614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20;8.9388341,55.7538614
1169578096;218.153;8.9388341;55.7538614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20;8.9388341,55.7538614
1169770525;218.196;8.9388341;55.7538614;20181122;100919;39.89;00:57;01:02;06:09;12;8;20;8.9388341,55.7538614
1170028042;218.253;8.9388341;55.7538613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19;8.9388341,55.7538613
1170253037;218.303;8.9388341;55.7538613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19;8.9388341,55.7538613
1170478047;218.353;8.9388341;55.7538613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19;8.9388341,55.7538613
1170670518;218.396;8.9388341;55.7538613;20181122;100919;39.883;00:59;01:04;06:09;12;7;19;8.9388341,55.7538613
1170928022;218.453;8.9388339;55.7538612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19;8.9388339,55.7538612
1171153051;218.503;8.9388339;55.7538612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19;8.9388339,55.7538612
1171378089;218.553;8.9388339;55.7538612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19;8.9388339,55.7538612
1171570518;218.596;8.9388339;55.7538612;20181122;100919;39.789;00:59;01:04;06:01;12;7;19;8.9388339,55.7538612
1171828087;218.653;8.938834;55.7538612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17;8.938834,55.7538612
1172053077;218.703;8.938834;55.7538612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17;8.938834,55.7538612
1172278044;218.753;8.938834;55.7538612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17;8.938834,55.7538612
1172470619;218.796;8.938834;55.7538612;20181122;100920;39.683;0,044444444;01:08;06:01;12;5;17;8.938834,55.7538612
1172728028;218.853;8.938834;55.7538611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19;8.938834,55.7538611
1172953046;218.903;8.938834;55.7538611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19;8.938834,55.7538611
1173178091;218.953;8.938834;55.7538611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19;8.938834,55.7538611
1173370593;218.996;8.938834;55.7538611;20181122;100920;39.562;00:58;01:04;06:11;12;7;19;8.938834,55.7538611
1173628084;219.053;8.938834;55.753861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1173853088;219.103;8.938834;55.753861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1174078056;219.153;8.938834;55.753861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1174270598;219.196;8.938834;55.753861;20181122;100920;39.432;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1174528012;219.253;8.938834;55.753861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1174753031;219.303;8.938834;55.753861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1174978092;219.353;8.938834;55.753861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1175170500;219.396;8.938834;55.753861;20181122;100920;39.335;0,042361111;01:06;06:11;12;6;18;8.938834,55.753861
1175428035;219.453;8.9388337;55.7538608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19;8.9388337,55.7538608
1175653034;219.503;8.9388337;55.7538608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19;8.9388337,55.7538608
1175878045;219.553;8.9388337;55.7538608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19;8.9388337,55.7538608
1176070527;219.596;8.9388337;55.7538608;20181122;100920;39.255;00:58;01:04;06:11;12;7;19;8.9388337,55.7538608
1176328100;219.653;8.9388337;55.7538607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19;8.9388337,55.7538607
1176553036;219.703;8.9388337;55.7538607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19;8.9388337,55.7538607
1176778054;219.753;8.9388337;55.7538607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19;8.9388337,55.7538607
1176970585;219.796;8.9388337;55.7538607;20181122;100921;39.181;00:58;01:04;06:11;12;7;19;8.9388337,55.7538607
1177228092;219.853;8.938834;55.7538606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19;8.938834,55.7538606
1177453073;219.903;8.938834;55.7538606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19;8.938834,55.7538606
1177678047;219.953;8.938834;55.7538606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19;8.938834,55.7538606
1177870584;219.996;8.938834;55.7538606;20181122;100921;39.187;00:58;01:04;06:01;12;7;19;8.938834,55.7538606
1178128061;220.053;8.9388344;55.7538605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19;8.9388344,55.7538605
1178353067;220.103;8.9388344;55.7538605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19;8.9388344,55.7538605
1178578033;220.153;8.9388344;55.7538605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19;8.9388344,55.7538605
1178770509;220.196;8.9388344;55.7538605;20181122;100921;39.138;00:58;01:04;06:01;12;7;19;8.9388344,55.7538605
1179028039;220.253;8.9388348;55.7538603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19;8.9388348,55.7538603
1179253054;220.303;8.9388348;55.7538603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19;8.9388348,55.7538603
1179478048;220.353;8.9388348;55.7538603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19;8.9388348,55.7538603
1179670601;220.396;8.9388348;55.7538603;20181122;100921;39.122;00:58;01:04;06:01;12;7;19;8.9388348,55.7538603
1179928031;220.453;8.9388353;55.7538601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20;8.9388353,55.7538601
1180153058;220.503;8.9388353;55.7538601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20;8.9388353,55.7538601
1180378050;220.553;8.9388353;55.7538601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20;8.9388353,55.7538601
1180570602;220.596;8.9388353;55.7538601;20181122;100921;39.111;00:57;01:01;06:09;12;8;20;8.9388353,55.7538601
1180828047;220.653;8.9388356;55.75386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20;8.9388356,55.75386
1181053019;220.703;8.9388356;55.75386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20;8.9388356,55.75386
1181278055;220.753;8.9388356;55.75386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20;8.9388356,55.75386
1181470531;220.796;8.9388356;55.75386;20181122;100922;39.105;00:57;01:01;06:08;12;8;20;8.9388356,55.75386
1181728100;220.853;8.9388357;55.7538598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20;8.9388357,55.7538598
1181953097;220.903;8.9388357;55.7538598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20;8.9388357,55.7538598
1182178041;220.953;8.9388357;55.7538598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20;8.9388357,55.7538598
1182370590;220.996;8.9388357;55.7538598;20181122;100922;39.108;00:57;01:01;06:08;12;8;20;8.9388357,55.7538598
1182628065;221.053;8.9388358;55.7538596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20;8.9388358,55.7538596
1182853112;221.103;8.9388358;55.7538596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20;8.9388358,55.7538596
1183078040;221.153;8.9388358;55.7538596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20;8.9388358,55.7538596
1183270604;221.196;8.9388358;55.7538596;20181122;100922;39.106;00:57;01:01;06:08;12;8;20;8.9388358,55.7538596
1183528033;221.253;8.9388358;55.7538596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20;8.9388358,55.7538596
1183753039;221.303;8.9388358;55.7538596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20;8.9388358,55.7538596
1183978002;221.353;8.9388358;55.7538596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20;8.9388358,55.7538596
1184170734;221.396;8.9388358;55.7538596;20181122;100922;39.104;00:57;01:01;06:07;12;8;20;8.9388358,55.7538596
1184428031;221.453;8.9388357;55.7538595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20;8.9388357,55.7538595
1184653063;221.503;8.9388357;55.7538595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20;8.9388357,55.7538595
1184878082;221.553;8.9388357;55.7538595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20;8.9388357,55.7538595
1185070527;221.596;8.9388357;55.7538595;20181122;100922;39.103;00:57;01:01;06:07;12;8;20;8.9388357,55.7538595
1185328022;221.653;8.9388356;55.7538596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20;8.9388356,55.7538596
1185553053;221.703;8.9388356;55.7538596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20;8.9388356,55.7538596
1185778024;221.753;8.9388356;55.7538596;20181122;100923;39.105;00:57;01:01;06:07;12;8;20;8.9388356,55.7538596
